PolicyNumber,CustomerID,ClaimNumber,Age,Gender,CoverageAmount,PremiumAmount,PolicyStartDate,PolicyEndDate,PolicyType,ClaimStatus,ClaimDate,ClaimAmount,Age Group,Active/ Inactive
P2385,C2385,C2385,25,Female,11453.7099609375,1004.219970703125,2024-04-15 00:00:00,2025-04-15 00:00:00,Health,Rejected,NULL,0,Adult,Active
P2386,C2386,C2386,80,Male,13406.0595703125,442.9800109863281,2024-01-29 00:00:00,2025-01-29 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2387,C2387,C2387,77,Female,46980.078125,790.989990234375,2024-03-06 00:00:00,2025-03-06 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2388,C2388,C2388,78,Male,12883.1103515625,673.010009765625,2024-01-23 00:00:00,2025-01-23 00:00:00,Travel,Settled,23-04-2024,3786.030029296875,Elder,Active
P2389,C2389,C2389,76,Female,26171.490234375,423.3599853515625,2023-07-23 00:00:00,2024-07-23 00:00:00,Health,Settled,04-05-2024,575.2000122070312,Elder,Inactive
P239,C239,C239,76,Female,83505.21875,1005.3499755859375,2023-11-10 00:00:00,2024-11-10 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2390,C2390,C2390,84,Male,91782.7734375,191.16000366210938,2024-06-08 00:00:00,2025-06-08 00:00:00,Health,Settled,03-09-2024,5342.669921875,Elder,Active
P2391,C2391,C2391,74,Female,67572.890625,472.239990234375,2023-10-26 00:00:00,2024-10-26 00:00:00,Auto,Settled,06-03-2024,2784.360107421875,Elder,Active
P2392,C2392,C2392,26,Male,104990.09375,442.4200134277344,2023-10-12 00:00:00,2024-10-12 00:00:00,Travel,Settled,22-12-2023,3089.6201171875,Adult,Inactive
P2393,C2393,C2393,50,Female,29866.91015625,864.010009765625,2023-09-05 00:00:00,2024-09-05 00:00:00,Auto,Rejected,NULL,0,Adult,Inactive
P2394,C2394,C2394,86,Male,42081.16015625,969.1799926757812,2024-05-04 00:00:00,2025-05-04 00:00:00,Travel,Settled,27-05-2024,903.989990234375,Elder,Active
P2395,C2395,C2395,47,Female,60206.578125,787.5700073242188,2024-06-20 00:00:00,2025-06-20 00:00:00,Auto,Pending,23-03-2025,4714.75,Adult,Active
P2396,C2396,C2396,55,Male,68805.78125,472.7699890136719,2024-02-09 00:00:00,2025-02-09 00:00:00,Health,Settled,19-06-2024,1957.800048828125,Adult,Active
P2397,C2397,C2397,56,Female,105252.96875,587.6799926757812,2023-09-20 00:00:00,2024-09-20 00:00:00,Life,Settled,14-04-2024,1965.8900146484375,Adult,Inactive
P2398,C2398,C2398,60,Male,22492.51953125,773.260009765625,2024-02-08 00:00:00,2025-02-08 00:00:00,Auto,Pending,24-08-2024,2827.81005859375,Adult,Active
P2399,C2399,C2399,64,Female,69633.890625,149.10000610351562,2023-08-03 00:00:00,2024-08-03 00:00:00,Travel,Pending,20-12-2023,3969.919921875,Elder,Inactive
P24,C24,C24,84,Male,76113.890625,770.6400146484375,2023-10-12 00:00:00,2024-10-12 00:00:00,Travel,Rejected,NULL,0,Elder,Inactive
P240,C240,C240,72,Male,82583.21875,864.75,2023-10-27 00:00:00,2024-10-27 00:00:00,Health,Rejected,NULL,0,Elder,Active
P2400,C2400,C2400,54,Male,106683.25,693.1500244140625,2023-10-29 00:00:00,2024-10-29 00:00:00,Health,Rejected,NULL,0,Adult,Active
P2401,C2401,C2401,21,Female,45311.8515625,587.8200073242188,2023-10-10 00:00:00,2024-10-10 00:00:00,Life,Settled,08-12-2023,3335.469970703125,Young Adult,Inactive
P2402,C2402,C2402,71,Male,109495.7421875,680.4400024414062,2023-07-18 00:00:00,2024-07-18 00:00:00,Auto,Settled,17-06-2024,2177.280029296875,Elder,Inactive
P2403,C2403,C2403,28,Female,103311.1015625,1059.9000244140625,2024-03-18 00:00:00,2025-03-18 00:00:00,Health,Settled,15-04-2024,2360.590087890625,Adult,Active
P2404,C2404,C2404,57,Male,21859.130859375,328.0799865722656,2024-07-05 00:00:00,2025-07-05 00:00:00,Travel,Pending,07-12-2024,1305.5799560546875,Adult,Active
P2405,C2405,C2405,28,Female,89862.3671875,904.0800170898438,2023-11-17 00:00:00,2024-11-17 00:00:00,Life,Rejected,NULL,0,Adult,Active
P2406,C2406,C2406,56,Male,15693.0302734375,657.0499877929688,2024-03-19 00:00:00,2025-03-19 00:00:00,Life,Pending,26-11-2024,1660.4100341796875,Adult,Active
P2407,C2407,C2407,78,Female,97645.65625,294.8999938964844,2023-08-12 00:00:00,2024-08-12 00:00:00,Life,Pending,20-11-2023,647.4099731445312,Elder,Inactive
P2408,C2408,C2408,52,Male,84719.109375,961.7100219726562,2023-12-10 00:00:00,2024-12-10 00:00:00,Auto,Settled,11-09-2024,1675.4599609375,Adult,Active
P2409,C2409,C2409,87,Female,108887.84375,992.7999877929688,2023-10-06 00:00:00,2024-10-06 00:00:00,Home,Settled,06-09-2024,1380.47998046875,Elder,Inactive
P241,C241,C241,28,Female,49874.01171875,483.94000244140625,2023-11-26 00:00:00,2024-11-26 00:00:00,Auto,Settled,27-01-2024,2005.530029296875,Adult,Active
P2410,C2410,C2410,60,Male,11229.6904296875,721.1400146484375,2024-02-17 00:00:00,2025-02-17 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P2411,C2411,C2411,25,Female,87177.6171875,705.0999755859375,2023-08-18 00:00:00,2024-08-18 00:00:00,Health,Settled,17-01-2024,4976.2001953125,Adult,Inactive
P2412,C2412,C2412,71,Male,53224.1015625,1027.9200439453125,2023-08-11 00:00:00,2024-08-11 00:00:00,Travel,Settled,03-03-2024,3744.969970703125,Elder,Inactive
P2413,C2413,C2413,70,Female,59443.46875,396.25,2023-11-07 00:00:00,2024-11-07 00:00:00,Travel,Pending,19-08-2024,1484.699951171875,Elder,Active
P2414,C2414,C2414,30,Male,70402.390625,311.9800109863281,2023-12-08 00:00:00,2024-12-08 00:00:00,Travel,Pending,20-02-2024,3446.699951171875,Adult,Active
P2415,C2415,C2415,28,Female,54639.69140625,788,2024-02-02 00:00:00,2025-02-02 00:00:00,Auto,Settled,12-12-2024,2157.97998046875,Adult,Active
P2416,C2416,C2416,43,Male,91432.078125,924.8400268554688,2023-08-26 00:00:00,2024-08-26 00:00:00,Life,Pending,04-08-2024,2661.81005859375,Adult,Inactive
P2417,C2417,C2417,26,Female,69980.6171875,863.5700073242188,2023-12-20 00:00:00,2024-12-20 00:00:00,Life,Pending,09-05-2024,879.760009765625,Adult,Active
P2418,C2418,C2418,37,Male,79876.3125,486.07000732421875,2024-07-02 00:00:00,2025-07-02 00:00:00,Travel,Settled,12-04-2025,3116.25,Adult,Active
P2419,C2419,C2419,51,Female,82597.6875,332.20001220703125,2024-01-06 00:00:00,2025-01-06 00:00:00,Travel,Settled,11-07-2024,2193.800048828125,Adult,Active
P242,C242,C242,58,Male,105551.203125,386.9599914550781,2024-06-18 00:00:00,2025-06-18 00:00:00,Home,Settled,17-10-2024,3238.56005859375,Adult,Active
P2420,C2420,C2420,19,Male,49222.25,335.4700012207031,2023-07-28 00:00:00,2024-07-28 00:00:00,Life,Pending,30-01-2024,4479.080078125,Young Adult,Inactive
P2421,C2421,C2421,33,Female,32075.759765625,291.54998779296875,2024-04-15 00:00:00,2025-04-15 00:00:00,Life,Pending,11-08-2024,1096.510009765625,Adult,Active
P2422,C2422,C2422,47,Male,86361.7578125,481.9800109863281,2024-03-26 00:00:00,2025-03-26 00:00:00,Travel,Settled,14-01-2025,1430.3599853515625,Adult,Active
P2423,C2423,C2423,28,Female,27377.7109375,714.2999877929688,2023-12-12 00:00:00,2024-12-12 00:00:00,Travel,Pending,12-04-2024,2692.18994140625,Adult,Active
P2424,C2424,C2424,76,Male,49162.08984375,457.989990234375,2024-06-22 00:00:00,2025-06-22 00:00:00,Health,Rejected,NULL,0,Elder,Active
P2425,C2425,C2425,37,Female,57606.6484375,356.57000732421875,2024-03-29 00:00:00,2025-03-29 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P2426,C2426,C2426,58,Male,74229.2421875,344.30999755859375,2023-08-28 00:00:00,2024-08-28 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P2427,C2427,C2427,69,Female,27874.140625,127.68000030517578,2023-11-01 00:00:00,2024-11-01 00:00:00,Auto,Rejected,NULL,0,Elder,Active
P2428,C2428,C2428,40,Male,47805.23828125,285.6700134277344,2023-08-07 00:00:00,2024-08-07 00:00:00,Home,Rejected,NULL,0,Adult,Inactive
P2429,C2429,C2429,41,Female,58315.69140625,790.75,2024-03-26 00:00:00,2025-03-26 00:00:00,Health,Settled,15-12-2024,5286.18994140625,Adult,Active
P243,C243,C243,43,Female,13755.23046875,426.6600036621094,2024-03-27 00:00:00,2025-03-27 00:00:00,Travel,Pending,24-01-2025,3004.77001953125,Adult,Active
P2430,C2430,C2430,31,Male,41959.98046875,839.969970703125,2023-09-22 00:00:00,2024-09-22 00:00:00,Auto,Rejected,NULL,0,Adult,Inactive
P2431,C2431,C2431,22,Female,80833.2265625,1018.9299926757812,2023-12-23 00:00:00,2024-12-23 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P2432,C2432,C2432,39,Male,32140.9296875,229.27999877929688,2024-01-20 00:00:00,2025-01-20 00:00:00,Life,Rejected,NULL,0,Adult,Active
P2433,C2433,C2433,86,Female,72645.0078125,496.3399963378906,2024-05-19 00:00:00,2025-05-19 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2434,C2434,C2434,23,Male,13594.4296875,330.1000061035156,2023-09-01 00:00:00,2024-09-01 00:00:00,Travel,Pending,29-03-2024,5396.7099609375,Young Adult,Inactive
P2435,C2435,C2435,80,Female,60478.69140625,504.8999938964844,2023-12-23 00:00:00,2024-12-23 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2436,C2436,C2436,67,Male,37129.98828125,787.0599975585938,2024-07-06 00:00:00,2025-07-06 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2437,C2437,C2437,85,Female,66634.53125,522.1599731445312,2024-03-10 00:00:00,2025-03-10 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2438,C2438,C2438,67,Male,59967,139.4199981689453,2023-09-09 00:00:00,2024-09-09 00:00:00,Travel,Rejected,NULL,0,Elder,Inactive
P2439,C2439,C2439,20,Female,22950.990234375,113.06999969482422,2024-05-06 00:00:00,2025-05-06 00:00:00,Auto,Settled,06-10-2024,3817.1201171875,Young Adult,Active
P244,C244,C244,43,Male,41608.53125,769.97998046875,2024-02-14 00:00:00,2025-02-14 00:00:00,Life,Rejected,NULL,0,Adult,Active
P2440,C2440,C2440,19,Male,104387.15625,872.489990234375,2024-02-25 00:00:00,2025-02-25 00:00:00,Travel,Settled,12-09-2024,658.3499755859375,Young Adult,Active
P2441,C2441,C2441,74,Female,85062.890625,943.72998046875,2023-11-30 00:00:00,2024-11-30 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2442,C2442,C2442,50,Male,54489.23046875,489.7900085449219,2024-03-06 00:00:00,2025-03-06 00:00:00,Travel,Settled,17-12-2024,3055.2099609375,Adult,Active
P2443,C2443,C2443,37,Female,35142.80859375,341.1499938964844,2024-04-01 00:00:00,2025-04-01 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P2444,C2444,C2444,39,Male,95777.3125,645.77001953125,2024-03-13 00:00:00,2025-03-13 00:00:00,Travel,Settled,24-03-2024,2147.25,Adult,Active
P2445,C2445,C2445,86,Female,47553.01171875,555.4299926757812,2023-11-21 00:00:00,2024-11-21 00:00:00,Travel,Pending,29-05-2024,3642.06005859375,Elder,Active
P2446,C2446,C2446,65,Male,41200.25,480.7699890136719,2024-04-29 00:00:00,2025-04-29 00:00:00,Travel,Pending,18-08-2024,1101.3299560546875,Elder,Active
P2447,C2447,C2447,76,Female,61228.5,919.02001953125,2024-03-12 00:00:00,2025-03-12 00:00:00,Life,Pending,05-06-2024,3234.139892578125,Elder,Active
P2448,C2448,C2448,53,Male,70859.328125,1035.4100341796875,2023-09-10 00:00:00,2024-09-10 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P2449,C2449,C2449,79,Female,54969.05859375,234.66000366210938,2024-01-19 00:00:00,2025-01-19 00:00:00,Health,Rejected,NULL,0,Elder,Active
P245,C245,C245,38,Female,90666.703125,619.6400146484375,2024-05-31 00:00:00,2025-05-31 00:00:00,Health,Rejected,NULL,0,Adult,Active
P2450,C2450,C2450,46,Male,30873.41015625,822.719970703125,2024-07-02 00:00:00,2025-07-02 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P2451,C2451,C2451,67,Female,11791.6796875,1083.93994140625,2023-09-02 00:00:00,2024-09-02 00:00:00,Travel,Settled,10-07-2024,3627.72998046875,Elder,Inactive
P2452,C2452,C2452,55,Male,78373.9375,355.0299987792969,2024-05-24 00:00:00,2025-05-24 00:00:00,Health,Settled,13-02-2025,2743.590087890625,Adult,Active
P2453,C2453,C2453,24,Female,28275.9296875,990.9199829101562,2023-09-03 00:00:00,2024-09-03 00:00:00,Home,Rejected,NULL,0,Young Adult,Inactive
P2454,C2454,C2454,85,Male,87070.453125,997.5599975585938,2023-12-27 00:00:00,2024-12-27 00:00:00,Health,Settled,23-03-2024,2834.699951171875,Elder,Active
P2455,C2455,C2455,34,Female,69200.6171875,640.5800170898438,2023-11-29 00:00:00,2024-11-29 00:00:00,Home,Rejected,NULL,0,Adult,Active
P2456,C2456,C2456,41,Male,49528.25,710.8499755859375,2023-11-24 00:00:00,2024-11-24 00:00:00,Health,Settled,04-08-2024,1324.3199462890625,Adult,Active
P2457,C2457,C2457,54,Female,107811.8828125,514.22998046875,2024-03-08 00:00:00,2025-03-08 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P2458,C2458,C2458,37,Male,76004.171875,144.3699951171875,2024-06-20 00:00:00,2025-06-20 00:00:00,Travel,Pending,13-09-2024,4739.85009765625,Adult,Active
P2459,C2459,C2459,34,Female,69320.0625,297.2900085449219,2023-12-15 00:00:00,2024-12-15 00:00:00,Health,Rejected,NULL,0,Adult,Active
P246,C246,C246,45,Male,85819.0078125,1006.5599975585938,2024-06-19 00:00:00,2025-06-19 00:00:00,Auto,Pending,24-08-2024,3079.699951171875,Adult,Active
P2460,C2460,C2460,35,Male,72740.1171875,248.5,2024-02-09 00:00:00,2025-02-09 00:00:00,Travel,Settled,25-01-2025,4570.25,Adult,Active
P2461,C2461,C2461,29,Female,68002.09375,332.6600036621094,2023-09-03 00:00:00,2024-09-03 00:00:00,Travel,Pending,01-01-2024,1681.6400146484375,Adult,Inactive
P2462,C2462,C2462,75,Male,55061.51953125,188.11000061035156,2023-12-05 00:00:00,2024-12-05 00:00:00,Home,Pending,13-11-2024,2941.830078125,Elder,Active
P2463,C2463,C2463,82,Female,60463.3203125,409.3299865722656,2024-05-16 00:00:00,2025-05-16 00:00:00,Auto,Pending,22-12-2024,2547.469970703125,Elder,Active
P2464,C2464,C2464,25,Male,106948.1171875,643.780029296875,2023-11-19 00:00:00,2024-11-19 00:00:00,Travel,Settled,09-04-2024,1791.449951171875,Adult,Active
P2465,C2465,C2465,54,Female,66354.671875,327.42999267578125,2024-05-22 00:00:00,2025-05-22 00:00:00,Auto,Pending,13-07-2024,646.9000244140625,Adult,Active
P2466,C2466,C2466,49,Male,103069.546875,185.4199981689453,2024-02-01 00:00:00,2025-02-01 00:00:00,Health,Rejected,NULL,0,Adult,Active
P2467,C2467,C2467,70,Female,12656.91015625,636.8699951171875,2023-11-22 00:00:00,2024-11-22 00:00:00,Auto,Settled,23-07-2024,5198.759765625,Elder,Active
P2468,C2468,C2468,60,Male,32725.69921875,646.6599731445312,2023-07-22 00:00:00,2024-07-22 00:00:00,Health,Settled,07-12-2023,4458.5400390625,Adult,Inactive
P2469,C2469,C2469,62,Female,105523.4296875,235.13999938964844,2024-04-14 00:00:00,2025-04-14 00:00:00,Travel,Settled,17-06-2024,2587.419921875,Elder,Active
P247,C247,C247,52,Female,61379.78125,425.07000732421875,2024-01-19 00:00:00,2025-01-19 00:00:00,Home,Settled,17-07-2024,3907.25,Adult,Active
P2470,C2470,C2470,22,Male,101806.1796875,388.9800109863281,2024-07-11 00:00:00,2025-07-11 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P2471,C2471,C2471,25,Female,26092.619140625,505.07000732421875,2024-04-19 00:00:00,2025-04-19 00:00:00,Travel,Settled,25-07-2024,664.5,Adult,Active
P2472,C2472,C2472,76,Male,67030.6796875,1067.1800537109375,2024-02-03 00:00:00,2025-02-03 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2473,C2473,C2473,24,Female,58279.37109375,228.33999633789062,2024-05-05 00:00:00,2025-05-05 00:00:00,Auto,Settled,06-08-2024,876.6300048828125,Young Adult,Active
P2474,C2474,C2474,61,Male,36554.890625,609.530029296875,2024-04-14 00:00:00,2025-04-14 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2475,C2475,C2475,33,Female,84926.4921875,1017.219970703125,2023-09-24 00:00:00,2024-09-24 00:00:00,Travel,Settled,16-12-2023,1991.4000244140625,Adult,Inactive
P2476,C2476,C2476,23,Male,17649.08984375,134.2899932861328,2024-05-05 00:00:00,2025-05-05 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P2477,C2477,C2477,69,Female,47053.1015625,1093.260009765625,2024-03-29 00:00:00,2025-03-29 00:00:00,Health,Rejected,NULL,0,Elder,Active
P2478,C2478,C2478,80,Male,62249.62890625,955.0700073242188,2023-10-16 00:00:00,2024-10-16 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2479,C2479,C2479,77,Female,60139.3984375,965.9099731445312,2024-04-01 00:00:00,2025-04-01 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P248,C248,C248,38,Male,87867.1171875,134.52000427246094,2023-07-15 00:00:00,2024-07-15 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P2480,C2480,C2480,32,Male,70501.2890625,836.9600219726562,2023-11-29 00:00:00,2024-11-29 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P2481,C2481,C2481,20,Female,81351.8515625,230.1699981689453,2023-12-03 00:00:00,2024-12-03 00:00:00,Life,Settled,18-10-2024,4894.14990234375,Young Adult,Active
P2482,C2482,C2482,80,Male,78026.75,547.5599975585938,2024-03-30 00:00:00,2025-03-30 00:00:00,Life,Rejected,NULL,0,Elder,Active
P2483,C2483,C2483,64,Female,47796.91015625,879.239990234375,2023-10-08 00:00:00,2024-10-08 00:00:00,Home,Rejected,NULL,0,Elder,Inactive
P2484,C2484,C2484,19,Male,15941.080078125,668.3400268554688,2023-10-18 00:00:00,2024-10-18 00:00:00,Life,Settled,06-08-2024,3805.659912109375,Young Adult,Active
P2485,C2485,C2485,80,Female,74875.34375,866.280029296875,2024-05-22 00:00:00,2025-05-22 00:00:00,Travel,Settled,31-07-2024,1563.52001953125,Elder,Active
P2486,C2486,C2486,59,Male,66894.8828125,1072.969970703125,2023-11-08 00:00:00,2024-11-08 00:00:00,Health,Settled,27-09-2024,2552.169921875,Adult,Active
P2487,C2487,C2487,42,Female,96481.5,674.969970703125,2023-09-13 00:00:00,2024-09-13 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P2488,C2488,C2488,23,Male,25159.779296875,373.7900085449219,2024-02-12 00:00:00,2025-02-12 00:00:00,Travel,Settled,04-09-2024,5322.9501953125,Young Adult,Active
P2489,C2489,C2489,58,Female,49907.51953125,1077.9200439453125,2024-07-08 00:00:00,2025-07-08 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P249,C249,C249,28,Female,25202.830078125,517.6199951171875,2024-06-06 00:00:00,2025-06-06 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P2490,C2490,C2490,39,Male,39458.55078125,434.4100036621094,2024-07-09 00:00:00,2025-07-09 00:00:00,Travel,Settled,18-07-2024,2130.280029296875,Adult,Active
P2491,C2491,C2491,27,Female,39592.51953125,490.79998779296875,2023-11-25 00:00:00,2024-11-25 00:00:00,Travel,Pending,14-04-2024,2978.530029296875,Adult,Active
P2492,C2492,C2492,69,Male,17600.94921875,307.75,2024-01-23 00:00:00,2025-01-23 00:00:00,Home,Rejected,NULL,0,Elder,Active
P2493,C2493,C2493,53,Female,14166.08984375,486.9700012207031,2023-10-01 00:00:00,2024-10-01 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P2494,C2494,C2494,84,Male,88657.71875,296.9700012207031,2024-04-20 00:00:00,2025-04-20 00:00:00,Health,Rejected,NULL,0,Elder,Active
P2495,C2495,C2495,48,Female,91925.2265625,334.92999267578125,2023-07-26 00:00:00,2024-07-26 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P2496,C2496,C2496,43,Male,34956.03125,568.1500244140625,2024-05-07 00:00:00,2025-05-07 00:00:00,Travel,Pending,16-04-2025,5048.3701171875,Adult,Active
P2497,C2497,C2497,57,Female,57906.109375,243.10000610351562,2023-10-24 00:00:00,2024-10-24 00:00:00,Travel,Pending,02-02-2024,3952.3701171875,Adult,Active
P2498,C2498,C2498,65,Male,73656.3984375,312.8299865722656,2024-04-07 00:00:00,2025-04-07 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2499,C2499,C2499,34,Female,106654.0703125,355.6300048828125,2023-12-12 00:00:00,2024-12-12 00:00:00,Auto,Settled,18-07-2024,1107.3499755859375,Adult,Active
P25,C25,C25,53,Female,80065.78125,940.010009765625,2024-03-05 00:00:00,2025-03-05 00:00:00,Home,Rejected,NULL,0,Adult,Active
P250,C250,C250,33,Male,40522.94921875,223.25999450683594,2024-04-13 00:00:00,2025-04-13 00:00:00,Travel,Pending,08-07-2024,2723.5400390625,Adult,Active
P2500,C2500,C2500,61,Male,39023,602.3300170898438,2024-03-31 00:00:00,2025-03-31 00:00:00,Auto,Settled,10-07-2024,1494.4599609375,Elder,Active
P2501,C2501,C2501,85,Female,89663.5390625,779.0700073242188,2024-04-20 00:00:00,2025-04-20 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P2502,C2502,C2502,77,Male,13577.7998046875,567.530029296875,2024-02-19 00:00:00,2025-02-19 00:00:00,Travel,Settled,03-01-2025,3927.830078125,Elder,Active
P2503,C2503,C2503,34,Female,73966.4375,295.489990234375,2024-01-31 00:00:00,2025-01-31 00:00:00,Travel,Settled,01-07-2024,2528.530029296875,Adult,Active
P2504,C2504,C2504,72,Male,41137.12109375,784.1799926757812,2024-02-09 00:00:00,2025-02-09 00:00:00,Health,Settled,21-02-2024,4910.740234375,Elder,Active
P2505,C2505,C2505,85,Female,51766.25,771.0999755859375,2024-07-08 00:00:00,2025-07-08 00:00:00,Auto,Settled,31-01-2025,5178.58984375,Elder,Active
P2506,C2506,C2506,36,Male,48542.46875,143.10000610351562,2023-11-14 00:00:00,2024-11-14 00:00:00,Travel,Settled,29-04-2024,4651.47998046875,Adult,Active
P2507,C2507,C2507,74,Female,21027.619140625,563.3699951171875,2023-11-03 00:00:00,2024-11-03 00:00:00,Life,Pending,06-12-2023,3708.2900390625,Elder,Active
P2508,C2508,C2508,45,Male,87394.5703125,106.58999633789062,2023-10-28 00:00:00,2024-10-28 00:00:00,Home,Rejected,NULL,0,Adult,Active
P2509,C2509,C2509,69,Female,41692.48828125,502.20001220703125,2023-08-01 00:00:00,2024-08-01 00:00:00,Auto,Settled,21-10-2023,3505.89990234375,Elder,Inactive
P251,C251,C251,57,Female,13847.849609375,801.0800170898438,2023-07-28 00:00:00,2024-07-28 00:00:00,Travel,Settled,23-11-2023,3097.360107421875,Adult,Inactive
P2510,C2510,C2510,27,Male,103237.28125,950.4400024414062,2024-06-19 00:00:00,2025-06-19 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P2511,C2511,C2511,72,Female,92781.828125,379.3500061035156,2024-01-24 00:00:00,2025-01-24 00:00:00,Travel,Pending,25-07-2024,2602.659912109375,Elder,Active
